 0.11129E+09 0.00000E+00 0.67325E+07  2040000    48177    8        3 0.270E-07 0.10077E+02  0.11129E+09
   6    0.10648E+09    0.82585E+07    0.39243E+02    0.16271E+13    0.10648E+09
   7    0.11585E+09    0.11545E+08    0.71306E+02    0.50830E+13    0.11585E+09
   8    0.16511E+09    0.65734E+08    0.40288E+03    0.67257E+14    0.16511E+09
