 0.17323E+10 0.10834E+08 0.00000E+00    30001     1995    4     1990 0.115E-05 0.59880E+04  0.17323E+10
   2    0.17364E+10    0.41943E+08    0.15277E+01    0.41535E+11    0.17364E+10
   3    0.17513E+10    0.21429E+08    0.10944E+01    0.16965E+11    0.17513E+10
   4    0.17245E+10    0.13159E+08    0.96520E+00    0.13670E+11    0.17245E+10
