 0.17224E+10 0.10701E+08 0.00000E+00    30001     2158    4     2155 0.125E-05 0.60109E+04  0.17224E+10
   2    0.17192E+10    0.40796E+08    0.15008E+01    0.31624E+11    0.17192E+10
   3    0.17007E+10    0.20686E+08    0.10879E+01    0.15478E+11    0.17007E+10
   4    0.17311E+10    0.13135E+08    0.95973E+00    0.14055E+11    0.17311E+10
