 0.20735E-06 0.48703E-07 0.00000E+00    31001      928    5        8 0.386E+08 0.17461E-11  0.20735E-06
   3    0.21763E-06    0.94218E-07    0.27381E+02    0.24940E-03    0.21763E-06
   4    0.14699E-06    0.29234E-07    0.17789E+02    0.20853E-03    0.14699E-06
   5    0.27937E-06    0.61817E-07    0.27989E+02    0.66371E-03    0.27937E-06
