 0.30285E+11 0.64247E+07 0.00000E+00   510001    25630    8    25626 0.846E-06 0.65719E+04  0.30285E+11
   6    0.30302E+11    0.21604E+08    0.18037E+00    0.40326E+11    0.30302E+11
   7    0.30284E+11    0.12493E+08    0.14759E+00    0.66013E+11    0.30284E+11
   8    0.30283E+11    0.79867E+07    0.13344E+00    0.96197E+11    0.30283E+11
