 0.15000E+09 0.57511E+05 0.00000E+00   126001     6365    6     6360 0.424E-04 0.13023E+03  0.15000E+09
   4    0.15012E+09    0.14350E+06    0.12091E+00    0.18440E+09    0.15012E+09
   5    0.14986E+09    0.90291E+05    0.10778E+00    0.18425E+09    0.14986E+09
   6    0.15003E+09    0.55687E+05    0.93901E-01    0.23158E+09    0.15003E+09
