 0.14692E+08 0.18296E+05 0.00000E+00   126001     6821    6     6816 0.464E-03 0.12758E+02  0.14692E+08
   4    0.14670E+08    0.34455E+05    0.29709E+00    0.21689E+08    0.14670E+08
   5    0.14733E+08    0.62661E+05    0.76080E+00    0.47864E+09    0.14733E+08
   6    0.14697E+08    0.23000E+05    0.39591E+00    0.66633E+08    0.14697E+08
