 0.46332E-06 0.70267E-07 0.00000E+00    31001      513    5        6 0.130E+08 0.29964E-11  0.46332E-06
   3    0.32167E-06    0.87898E-07    0.17282E+02    0.34210E-03    0.32167E-06
   4    0.76936E-06    0.41582E-06    0.48342E+02    0.33140E-02    0.76936E-06
   5    0.47943E-06    0.66038E-07    0.17423E+02    0.73941E-03    0.47943E-06
