 0.81830E+57 0.00000E+00 0.31788E+58  2040000       17    8        2 0.244E-56 0.53715E+49  0.81830E+57
   6    0.29166E+58    0.29166E+58    0.50596E+03    0.74664E+63    0.29166E+58
   7    0.45062E+57    0.34944E+57    0.55488E+03    0.16804E+63    0.45062E+57
   8    0.88007E+56    0.61677E+56    0.70918E+03    0.50039E+62    0.88007E+56
