 0.30283E+11 0.74685E+08 0.00000E+00    30001     1571    4     1567 0.517E-07 0.10496E+06  0.30283E+11
   2    0.30555E+11    0.39423E+09    0.81602E+00    0.10240E+12    0.30555E+11
   3    0.30454E+11    0.17576E+09    0.51619E+00    0.74641E+11    0.30454E+11
   4    0.30230E+11    0.84371E+08    0.35303E+00    0.51177E+11    0.30230E+11
