 0.14709E+08 0.19549E+05 0.00000E+00   126001     6785    6     6780 0.461E-03 0.12780E+02  0.14709E+08
   4    0.14701E+08    0.33941E+05    0.29203E+00    0.22139E+08    0.14701E+08
   5    0.14675E+08    0.50830E+05    0.61960E+00    0.44619E+09    0.14675E+08
   6    0.14723E+08    0.27100E+05    0.46566E+00    0.20236E+09    0.14723E+08
