 0.80488E+10 0.17093E+08 0.00000E+00    30001     1557    4     1552 0.193E-06 0.27943E+05  0.80488E+10
   2    0.80802E+10    0.83987E+08    0.65739E+00    0.24328E+11    0.80802E+10
   3    0.80462E+10    0.39803E+08    0.44245E+00    0.16556E+11    0.80462E+10
   4    0.80477E+10    0.19426E+08    0.30533E+00    0.13888E+11    0.80477E+10
