 0.19155E+10 0.60614E+08 0.00000E+00  2040000    79933    8      111 0.579E-07 0.11897E+03  0.19155E+10
   6    0.23880E+10    0.25422E+09    0.53863E+02    0.47313E+14    0.23880E+10
   7    0.18458E+10    0.50947E+08    0.19750E+02    0.18569E+14    0.18458E+10
   8    0.19492E+10    0.50709E+08    0.26326E+02    0.25967E+14    0.19492E+10
