 0.14693E+08 0.17402E+05 0.00000E+00   126001     6707    6     6703 0.456E-03 0.12763E+02  0.14693E+08
   4    0.14672E+08    0.35153E+05    0.30306E+00    0.28771E+08    0.14672E+08
   5    0.14691E+08    0.43847E+05    0.53389E+00    0.22157E+09    0.14691E+08
   6    0.14703E+08    0.22513E+05    0.38738E+00    0.12192E+09    0.14703E+08
