 0.14997E+09 0.45235E+05 0.00000E+00   126001     6342    6     6337 0.423E-04 0.13019E+03  0.14997E+09
   4    0.15000E+09    0.13967E+06    0.11778E+00    0.18492E+09    0.15000E+09
   5    0.14991E+09    0.87446E+05    0.10435E+00    0.18513E+09    0.14991E+09
   6    0.14998E+09    0.57104E+05    0.96319E-01    0.21643E+09    0.14998E+09
