 0.11277E+09 0.00000E+00 0.37096E+07  2040000    53911    8       78 0.692E-06 0.69292E+01  0.11277E+09
   6    0.10979E+09    0.12839E+08    0.59169E+02    0.31256E+13    0.10979E+09
   7    0.11101E+09    0.84912E+07    0.54733E+02    0.33580E+13    0.11101E+09
   8    0.11353E+09    0.43534E+07    0.38804E+02    0.20661E+13    0.11353E+09
