 0.16420E+10 0.36405E+07 0.00000E+00   254001    16429    7    16424 0.100E-04 0.71294E+03  0.16420E+10
   5    0.16269E+10    0.12310E+08    0.13536E+01    0.23902E+11    0.16269E+10
   6    0.16456E+10    0.70876E+07    0.10896E+01    0.21288E+11    0.16456E+10
   7    0.16426E+10    0.45198E+07    0.98445E+00    0.28888E+11    0.16426E+10
