 0.76711E+35 0.42752E+35 0.00000E+00    63001       47    6        4 0.521E-34 0.71788E+29  0.76711E+35
   4    0.16413E+36    0.16372E+36    0.89220E+02    0.13098E+40    0.16413E+36
   5    0.18229E+36    0.14777E+36    0.10254E+03    0.23006E+40    0.18229E+36
   6    0.41350E+35    0.15597E+35    0.67475E+02    0.33983E+39    0.41350E+35
