 0.24277E+10 0.56861E+07 0.00000E+00   254001    18469    7    18464 0.761E-05 0.10532E+04  0.24277E+10
   5    0.24325E+10    0.15298E+08    0.11250E+01    0.59352E+11    0.24325E+10
   6    0.24278E+10    0.10927E+08    0.11386E+01    0.14202E+12    0.24278E+10
   7    0.24265E+10    0.73960E+07    0.10905E+01    0.66484E+11    0.24265E+10
