 0.80484E+10 0.22877E+08 0.00000E+00    30001     1565    4     1560 0.194E-06 0.27890E+05  0.80484E+10
   2    0.80395E+10    0.85430E+08    0.67207E+00    0.25216E+11    0.80395E+10
   3    0.81152E+10    0.39639E+08    0.43689E+00    0.16783E+11    0.81152E+10
   4    0.80322E+10    0.19594E+08    0.30857E+00    0.13911E+11    0.80322E+10
