 0.16715E+55 0.00000E+00 0.33204E+56  2040000       53    8        1 0.598E-54 0.26408E+48  0.16715E+55
   6    0.37548E+53    0.24545E+53    0.33075E+03    0.45779E+58    0.37548E+53
   7    0.41026E+54    0.36624E+54    0.63878E+03    0.18688E+60    0.41026E+54
   8    0.43266E+55    0.30321E+55    0.70915E+03    0.28612E+61    0.43266E+55
