 0.62926E+34 0.44821E+34 0.00000E+00    30001      122    4        1 0.159E-33 0.34752E+29  0.62926E+34
   2    0.90282E+34    0.40819E+34    0.28595E+02    0.10884E+38    0.90282E+34
   3    0.25608E+34    0.10506E+34    0.36694E+02    0.60817E+37    0.25608E+34
   4    0.10008E+35    0.65071E+34    0.82240E+02    0.10216E+39    0.10008E+35
