 0.80616E+10 0.24471E+08 0.00000E+00    30001     1594    4     1589 0.197E-06 0.28043E+05  0.80616E+10
   2    0.81045E+10    0.85544E+08    0.66756E+00    0.24434E+11    0.81045E+10
   3    0.79905E+10    0.39603E+08    0.44330E+00    0.16013E+11    0.79905E+10
   4    0.80763E+10    0.19605E+08    0.30705E+00    0.15431E+11    0.80763E+10
