 0.24201E+10 0.56209E+07 0.00000E+00   254001    18503    7    18499 0.764E-05 0.10488E+04  0.24201E+10
   5    0.24302E+10    0.15124E+08    0.11133E+01    0.43852E+11    0.24302E+10
   6    0.24223E+10    0.10388E+08    0.10849E+01    0.52136E+11    0.24223E+10
   7    0.24165E+10    0.74509E+07    0.11031E+01    0.11717E+12    0.24165E+10
