 0.10051E+37 0.47468E+36 0.00000E+00  2040000      443    8        2 0.199E-35 0.85975E+29  0.10051E+37
   6    0.38439E+36    0.33921E+36    0.44650E+03    0.86769E+41    0.38439E+36
   7    0.87917E+36    0.45010E+36    0.36633E+03    0.20436E+42    0.87917E+36
   8    0.14086E+37    0.79155E+36    0.56864E+03    0.64678E+42    0.14086E+37
