 0.16446E+10 0.11021E+08 0.00000E+00    62001     4023    5     4018 0.244E-05 0.28592E+04  0.16446E+10
   3    0.15556E+10    0.75718E+08    0.43534E+01    0.15278E+12    0.15556E+10
   4    0.16431E+10    0.26987E+08    0.20775E+01    0.97346E+11    0.16431E+10
   5    0.16469E+10    0.12229E+08    0.13283E+01    0.24291E+11    0.16469E+10
