 0.14714E+08 0.64060E+06 0.00000E+00  1022001    27545    9      187 0.127E-04 0.16624E+01  0.14714E+08
   7    0.12832E+08    0.75733E+06    0.21115E+02    0.67016E+11    0.12832E+08
   8    0.14314E+08    0.54333E+06    0.19206E+02    0.75117E+11    0.14314E+08
   9    0.15321E+08    0.41705E+06    0.19478E+02    0.59367E+11    0.15321E+08
