 0.34984E+57 0.00000E+00 0.30141E+58  2040000       22    8        2 0.572E-56 0.21522E+49  0.34984E+57
   6    0.14275E+56    0.14229E+56    0.50436E+03    0.36427E+61    0.14275E+56
   7    0.10190E+58    0.79764E+57    0.56009E+03    0.39908E+63    0.10190E+58
   8    0.35262E+56    0.22770E+56    0.65343E+03    0.21085E+62    0.35262E+56
