 0.43516E+35 0.17103E+36 0.00000E+00  2040000      108    8        2 0.460E-34 0.21888E+28  0.43516E+35
   6    0.44395E+34    0.23309E+34    0.26564E+03    0.50466E+39    0.44395E+34
   7    0.19969E+36    0.18851E+36    0.67547E+03    0.96472E+41    0.19969E+36
   8    0.35861E+35    0.17144E+35    0.48376E+03    0.13511E+41    0.35861E+35
