 0.17285E+10 0.32674E+07 0.00000E+00   254001    17453    7    17449 0.101E-04 0.75040E+03  0.17285E+10
   5    0.17183E+10    0.87169E+07    0.90748E+00    0.17394E+11    0.17183E+10
   6    0.17324E+10    0.60716E+07    0.88664E+00    0.23489E+11    0.17324E+10
   7    0.17289E+10    0.43281E+07    0.89563E+00    0.48581E+11    0.17289E+10
