 0.12018E+09 0.00000E+00 0.10423E+08  2040000    52339    8        5 0.416E-07 0.75139E+01  0.12018E+09
   6    0.12305E+09    0.26884E+08    0.11055E+03    0.66664E+13    0.12305E+09
   7    0.11732E+09    0.14312E+08    0.87289E+02    0.65627E+13    0.11732E+09
   8    0.12311E+09    0.18392E+08    0.15118E+03    0.17545E+14    0.12311E+09
