 0.41761E+08 0.29438E+06 0.00000E+00   126001     6225    6     1731 0.415E-04 0.36046E+02  0.41761E+08
   4    0.43128E+08    0.11765E+07    0.34505E+01    0.97334E+10    0.43128E+08
   5    0.42189E+08    0.54862E+06    0.23262E+01    0.79212E+10    0.42189E+08
   6    0.41524E+08    0.30523E+06    0.18596E+01    0.43158E+10    0.41524E+08
