 0.41709E+08 0.27085E+06 0.00000E+00    62001     3280    5     1543 0.370E-04 0.72537E+02  0.41709E+08
   3    0.42077E+08    0.76591E+06    0.16281E+01    0.19391E+10    0.42077E+08
   4    0.41399E+08    0.50168E+06    0.15329E+01    0.19723E+10    0.41399E+08
   5    0.41782E+08    0.35455E+06    0.15180E+01    0.31207E+10    0.41782E+08
