 0.72101E+33 0.52935E+33 0.00000E+00    14001       70    3        1 0.139E-32 0.70400E+28  0.72101E+33
   1    0.35654E+33    0.28995E+33    0.36369E+02    0.57518E+36    0.35654E+33
   2    0.24350E+33    0.18792E+33    0.48808E+02    0.74573E+36    0.24350E+33
   3    0.10138E+34    0.47157E+33    0.41607E+02    0.35366E+37    0.10138E+34
