 0.24479E+10 0.18532E+08 0.00000E+00    30001     2071    4     2067 0.844E-06 0.85354E+04  0.24479E+10
   2    0.24394E+10    0.66559E+08    0.17257E+01    0.37075E+11    0.24394E+10
   3    0.24233E+10    0.36331E+08    0.13409E+01    0.24235E+11    0.24233E+10
   4    0.24582E+10    0.22769E+08    0.11716E+01    0.37116E+11    0.24582E+10
