 0.73804E+33 0.00000E+00 0.65913E+33   120000       63    4        1 0.135E-32 0.24462E+27  0.73804E+33
   2    0.23306E+34    0.23068E+34    0.12520E+03    0.36907E+38    0.23306E+34
   3    0.61621E+33    0.36013E+33    0.10455E+03    0.10180E+38    0.61621E+33
   4    0.25049E+33    0.15528E+33    0.15682E+03    0.96950E+37    0.25049E+33
