 0.19474E+10 0.12622E+08 0.00000E+00   510001    24576    8     2440 0.125E-05 0.42291E+03  0.19474E+10
   6    0.19875E+10    0.17903E+09    0.22788E+02    0.10459E+14    0.19875E+10
   7    0.19336E+10    0.38374E+08    0.71003E+01    0.37964E+13    0.19336E+10
   8    0.19488E+10    0.13403E+08    0.34799E+01    0.18317E+13    0.19488E+10
