 0.17287E+10 0.18551E+08 0.00000E+00    14001     1018    3     1013 0.586E-06 0.12016E+05  0.17287E+10
   1    0.17774E+10    0.10485E+09    0.26380E+01    0.54592E+11    0.17774E+10
   2    0.17159E+10    0.39254E+08    0.14468E+01    0.29575E+11    0.17159E+10
   3    0.17303E+10    0.21486E+08    0.11107E+01    0.17076E+11    0.17303E+10
