 0.14691E+08 0.21829E+05 0.00000E+00   126001     6800    6     6796 0.463E-03 0.12756E+02  0.14691E+08
   4    0.14659E+08    0.34162E+05    0.29478E+00    0.21905E+08    0.14659E+08
   5    0.14781E+08    0.65729E+05    0.79550E+00    0.47269E+09    0.14781E+08
   6    0.14695E+08    0.23577E+05    0.40591E+00    0.64442E+08    0.14695E+08
