 0.41189E+08 0.15332E+06 0.00000E+00   254001    12714    7     5409 0.131E-03 0.17844E+02  0.41189E+08
   5    0.41115E+08    0.48867E+06    0.21262E+01    0.43121E+10    0.41115E+08
   6    0.41442E+08    0.31941E+06    0.19499E+01    0.56531E+10    0.41442E+08
   7    0.41112E+08    0.18715E+06    0.16286E+01    0.47843E+10    0.41112E+08
