 0.17274E+10 0.32311E+07 0.00000E+00   254001    17672    7    17669 0.102E-04 0.75017E+03  0.17274E+10
   5    0.17297E+10    0.87400E+07    0.90391E+00    0.19563E+11    0.17297E+10
   6    0.17245E+10    0.60109E+07    0.88179E+00    0.30551E+11    0.17245E+10
   7    0.17284E+10    0.42634E+07    0.88252E+00    0.38236E+11    0.17284E+10
