 0.14995E+09 0.47299E+05 0.00000E+00   126001     6361    6     6356 0.424E-04 0.13013E+03  0.14995E+09
   4    0.15014E+09    0.14331E+06    0.12074E+00    0.18606E+09    0.15014E+09
   5    0.14996E+09    0.88761E+05    0.10588E+00    0.18258E+09    0.14996E+09
   6    0.14991E+09    0.58011E+05    0.97895E-01    0.21698E+09    0.14991E+09
