 0.22749E+56 0.00000E+00 0.57977E+57  2040000       83    8        1 0.440E-55 0.90873E+47  0.22749E+56
   6    0.11876E+57    0.11761E+57    0.50106E+03    0.30106E+62    0.11876E+57
   7    0.37428E+54    0.27462E+54    0.52502E+03    0.13737E+60    0.37428E+54
   8    0.14889E+55    0.91466E+54    0.62166E+03    0.81056E+60    0.14889E+55
