 0.30298E+11 0.73893E+08 0.00000E+00    30001     1602    4     1598 0.527E-07 0.10532E+06  0.30298E+11
   2    0.30267E+11    0.39587E+09    0.82721E+00    0.12050E+12    0.30267E+11
   3    0.30146E+11    0.17591E+09    0.52193E+00    0.69515E+11    0.30146E+11
   4    0.30333E+11    0.83204E+08    0.34696E+00    0.54940E+11    0.30333E+11
