 0.17335E+10 0.32723E+07 0.00000E+00   254001    17588    7    17583 0.101E-04 0.75310E+03  0.17335E+10
   5    0.17395E+10    0.88606E+07    0.91118E+00    0.29665E+11    0.17395E+10
   6    0.17272E+10    0.60498E+07    0.88610E+00    0.25839E+11    0.17272E+10
   7    0.17351E+10    0.43302E+07    0.89285E+00    0.33308E+11    0.17351E+10
