 0.41422E+08 0.23352E+06 0.00000E+00   126001     6208    6     1924 0.464E-04 0.35992E+02  0.41422E+08
   4    0.40559E+08    0.73065E+06    0.22787E+01    0.45155E+10    0.40559E+08
   5    0.41652E+08    0.46539E+06    0.19987E+01    0.48040E+10    0.41652E+08
   6    0.41462E+08    0.29050E+06    0.17725E+01    0.45517E+10    0.41462E+08
