 0.39719E+32 0.92607E+31 0.00000E+00    14001       51    3        4 0.101E-30 0.22970E+27  0.39719E+32
   1    0.67853E+32    0.40646E+32    0.26790E+02    0.65159E+35    0.67853E+32
   2    0.36153E+32    0.12613E+32    0.22065E+02    0.31474E+35    0.36153E+32
   3    0.33077E+32    0.12165E+32    0.32896E+02    0.65586E+35    0.33077E+32
