 0.41240E+08 0.10273E+06 0.00000E+00   510001    25205    8    10119 0.245E-03 0.89313E+01  0.41240E+08
   6    0.41417E+08    0.30378E+06    0.18555E+01    0.53372E+10    0.41417E+08
   7    0.41356E+08    0.19748E+06    0.17084E+01    0.44164E+10    0.41356E+08
   8    0.41155E+08    0.13099E+06    0.16104E+01    0.38980E+10    0.41155E+08
