 0.50332E+33 0.52363E+33 0.00000E+00    14001       35    3        1 0.199E-32 0.93458E+28  0.50332E+33
   1    0.15667E+33    0.91300E+32    0.26062E+02    0.16875E+36    0.15667E+33
   2    0.37100E+33    0.23256E+33    0.39645E+02    0.85346E+36    0.37100E+33
   3    0.13458E+34    0.10602E+34    0.70461E+02    0.83194E+37    0.13458E+34
