 0.41254E+08 0.14130E+06 0.00000E+00   254001    12784    7     5760 0.140E-03 0.17915E+02  0.41254E+08
   5    0.41268E+08    0.45861E+06    0.19880E+01    0.55478E+10    0.41268E+08
   6    0.41200E+08    0.26894E+06    0.16514E+01    0.32825E+10    0.41200E+08
   7    0.41276E+08    0.17816E+06    0.15443E+01    0.41164E+10    0.41276E+08
