 0.25292E+33 0.11765E+33 0.00000E+00   126001      114    6        2 0.791E-32 0.17812E+27  0.25292E+33
   4    0.12046E+33    0.70731E+32    0.74273E+02    0.10671E+37    0.12046E+33
   5    0.51302E+33    0.33349E+33    0.11629E+03    0.89944E+37    0.51302E+33
   6    0.20519E+33    0.93198E+32    0.11491E+03    0.39478E+37    0.20519E+33
