 0.19627E+10 0.91952E+07 0.00000E+00  1022001    49021    9     3409 0.174E-05 0.21305E+03  0.19627E+10
   7    0.19448E+10    0.54235E+08    0.99771E+01    0.59809E+13    0.19448E+10
   8    0.19628E+10    0.16453E+08    0.42414E+01    0.17935E+13    0.19628E+10
   9    0.19634E+10    0.11328E+08    0.41282E+01    0.36317E+13    0.19634E+10
