 0.14683E+08 0.20574E+05 0.00000E+00   126001     6761    6     6757 0.460E-03 0.12751E+02  0.14683E+08
   4    0.14673E+08    0.33867E+05    0.29195E+00    0.22068E+08    0.14673E+08
   5    0.14690E+08    0.49554E+05    0.60343E+00    0.40877E+09    0.14690E+08
   6    0.14689E+08    0.30383E+05    0.52328E+00    0.17018E+09    0.14689E+08
