 0.40102E+07 0.17496E+07 0.00000E+00    31001     1000    5        3 0.748E-06 0.47616E+02  0.40102E+07
   3    0.23399E+07    0.28808E+06    0.77868E+01    0.76632E+09    0.23399E+07
   4    0.63535E+07    0.12445E+07    0.17519E+02    0.52570E+10    0.63535E+07
   5    0.76186E+07    0.20650E+07    0.34285E+02    0.29851E+11    0.76186E+07
