 0.67605E+07 0.19396E+06 0.00000E+00   510001    20322    8       73 0.108E-04 0.14507E+01  0.67605E+07
   6    0.78618E+07    0.17563E+07    0.56516E+02    0.10647E+12    0.78618E+07
   7    0.72047E+07    0.62871E+06    0.31221E+02    0.44206E+11    0.72047E+07
   8    0.66849E+07    0.20499E+06    0.15515E+02    0.25860E+11    0.66849E+07
