 0.11341E+37 0.00000E+00 0.37113E+37  2040000     1075    8        1 0.882E-36 0.63937E+30  0.11341E+37
   6    0.20545E+36    0.67816E+35    0.16701E+03    0.95297E+40    0.20545E+36
   7    0.17937E+36    0.74437E+35    0.29695E+03    0.33443E+41    0.17937E+36
   8    0.10475E+38    0.85367E+37    0.82465E+03    0.86569E+43    0.10475E+38
