 0.44577E+56 0.00000E+00 0.91447E+59  2040000       18    8        2 0.449E-55 0.54863E+49  0.44577E+56
   6    0.10438E+53    0.66748E+52    0.32356E+03    0.14145E+58    0.10438E+53
   7    0.69669E+56    0.69661E+56    0.71547E+03    0.35667E+62    0.69669E+56
   8    0.89887E+56    0.66063E+56    0.74372E+03    0.61344E+62    0.89887E+56
