 0.24149E+10 0.10070E+08 0.00000E+00   254001    18393    7    18389 0.761E-05 0.10454E+04  0.24149E+10
   5    0.23962E+10    0.14989E+08    0.11190E+01    0.39982E+11    0.23962E+10
   6    0.24365E+10    0.10583E+08    0.10988E+01    0.81745E+11    0.24365E+10
   7    0.24087E+10    0.73808E+07    0.10963E+01    0.63818E+11    0.24087E+10
