 0.19162E+10 0.48055E+08 0.00000E+00  2040000    74829    8       74 0.386E-07 0.11796E+03  0.19162E+10
   6    0.19331E+10    0.12305E+09    0.32208E+02    0.20465E+14    0.19331E+10
   7    0.18545E+10    0.10129E+09    0.39083E+02    0.47299E+14    0.18545E+10
   8    0.19326E+10    0.60869E+08    0.31871E+02    0.37891E+14    0.19326E+10
