 0.10868E+55 0.00000E+00 0.43872E+55  2040000       70    8        1 0.920E-54 0.14694E+48  0.10868E+55
   6    0.71716E+54    0.66288E+54    0.46767E+03    0.16925E+60    0.71716E+54
   7    0.10246E+54    0.87898E+53    0.61384E+03    0.44700E+59    0.10246E+54
   8    0.24075E+55    0.20796E+55    0.87409E+03    0.21213E+61    0.24075E+55
