 0.30268E+11 0.64449E+07 0.00000E+00   510001    25687    8    25682 0.848E-06 0.65679E+04  0.30268E+11
   6    0.30268E+11    0.21574E+08    0.18031E+00    0.37812E+11    0.30268E+11
   7    0.30277E+11    0.12597E+08    0.14886E+00    0.66483E+11    0.30277E+11
   8    0.30265E+11    0.80000E+07    0.13374E+00    0.95237E+11    0.30265E+11
