 0.14685E+08 0.21725E+05 0.00000E+00   126001     6753    6     6748 0.460E-03 0.12722E+02  0.14685E+08
   4    0.14722E+08    0.33250E+05    0.28568E+00    0.22180E+08    0.14722E+08
   5    0.14693E+08    0.52375E+05    0.63764E+00    0.44338E+09    0.14693E+08
   6    0.14655E+08    0.28448E+05    0.49107E+00    0.16652E+09    0.14655E+08
