 0.14673E+08 0.47406E+05 0.00000E+00    30001     1661    4     1657 0.113E-03 0.51067E+02  0.14673E+08
   2    0.14433E+08    0.14218E+06    0.62306E+00    0.22093E+08    0.14433E+08
   3    0.14599E+08    0.63325E+05    0.38796E+00    0.80109E+08    0.14599E+08
   4    0.14707E+08    0.34009E+05    0.29249E+00    0.24387E+08    0.14707E+08
