 0.23561E+10 0.73339E+07 0.00000E+00    30001     1595    4     1591 0.675E-06 0.81758E+04  0.23561E+10
   2    0.24053E+10    0.25664E+08    0.67481E+00    0.75351E+10    0.24053E+10
   3    0.23506E+10    0.12545E+08    0.47736E+00    0.95195E+10    0.23506E+10
   4    0.23546E+10    0.59037E+07    0.31715E+00    0.41524E+10    0.23546E+10
